name,model,price,country,mileage,registration,transmission,power,fueltype,Citigo,Enyaq iV,Fabia,Kamiq,Karoq,Kodiaq,Octavia,Rapid,Scala,Superb,Yeti,Automat,Manuál,Benzín,CNG,Diesel,Elektřina,Hybrid,LPG,Ostatní paliva
Skoda Rapid 63 kW,Rapid,238990,Německo,112000,2015,Manuál,63,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG 110 kW,Kodiaq,777490,Francie,22868,2019,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Yeti 2.0 TDI DSG 103 kW,Yeti,353490,Německo,118180,2013,Automat,103,Diesel,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,1035490,Německo,26590,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI Ambition 81 kW,Scala,474490,Španělsko,13391,2021,Manuál,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Rapid 1.0 TSI Active 70 kW,Rapid,271490,Německo,57500,2019,Manuál,70,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Style 110 kW,Scala,683490,Německo,507,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Active 110 kW,Superb,433490,Španělsko,104900,2018,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1243490,Německo,31990,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 1.8 TSI Ambition 118 kW,Octavia,214490,Německo,127994,2012,Manuál,118,Benzín,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG 110 kW,Karoq,723490,Polsko,20055,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI Green Tec Joy 110 kW,Octavia,713990,Německo,9000,2021,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Yeti 1.2 TSI DSG Active 81 kW,Yeti,311990,Německo,121425,2015,Automat,81,Benzín,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 110 kW,Karoq,890490,Německo,8750,2021,Manuál,110,Diesel,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Octavia 1.6 TDI Green Tec 85 kW,Octavia,424490,Belgie,79000,2017,Manuál,85,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Citigo 1.0 MPI Ambition 55 kW,Citigo,189990,Německo,68000,2013,Manuál,55,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 1.5 TSI ACT DSG 110 kW,Kodiaq,984990,Německo,1001,2021,Automat,110,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT Ambition 110 kW,Karoq,619990,Francie,17009,2020,Manuál,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Yeti 1.2 TSI DSG 77 kW,Yeti,348490,Německo,27714,2013,Automat,77,Benzín,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
Skoda Enyaq iV 60 132 kW,Enyaq iV,952490,Francie,1000,2021,Automat,132,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Superb 2.0 TDI Tec Ambition 110 kW,Superb,880490,Německo,30500,2021,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,657490,Německo,5000,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,609990,Německo,24968,2020,Automat,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Tec Ambition 110 kW,Superb,853490,Německo,26960,2021,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,467990,Švédsko,46180,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI 4x4 DSG 140 kW,Kodiaq,984990,Německo,51590,2020,Automat,140,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0 TDI 4x4 110 kW,Octavia,360490,Francie,109155,2018,Manuál,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1087990,Německo,27745,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0 TDI DSG RS 135 kW,Octavia,520990,Německo,97000,2017,Automat,135,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,739990,Německo,2500,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,505990,Německo,5000,2019,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Green Tec Style 110 kW,Superb,650990,Německo,65784,2019,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 1.4 TSI ACT 4x4 Ambition 110 kW,Superb,549990,Německo,69300,2017,Manuál,110,Benzín,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Skoda Fabia 81 kW,Fabia,469490,Německo,14900,2021,Manuál,81,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,714490,Německo,14000,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Enyaq iV 60 132 kW,Enyaq iV,1182990,Francie,5000,2021,Automat,132,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Rapid 1.0 TSI Green Tec Drive 82 kW,Rapid,292490,Švédsko,71000,2018,Manuál,82,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 140 kW,Superb,659490,Švédsko,70000,2019,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Yeti 1.4 TSI Green Tec Adventure 90 kW,Yeti,372990,Německo,98000,2015,Manuál,90,Benzín,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,752990,Německo,7000,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb Combi 2.0 TDI Green Tec Business Edition 110 kW,Superb,549490,Rakousko,22600,2019,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Skoda Scala 1.5 TSI DSG Style 110 kW,Scala,639490,Německo,22000,2019,Automat,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 1.5 TSI ACT DSG Style 110 kW,Kodiaq,1036490,Německo,1001,2022,Automat,110,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Superb 1.5 TSI ACT DSG Ambition 110 kW,Superb,815990,Německo,20900,2021,Automat,110,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 180 kW,Kodiaq,1381490,Lucembursko,5000,2021,Automat,180,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI Monte Carlo 55 kW,Citigo,221490,Německo,85800,2015,Manuál,55,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI Ambition 44 kW,Citigo,172990,Francie,73073,2017,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Rapid 66 kW,Rapid,285490,Německo,132482,2017,Automat,66,Benzín,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,984490,Německo,26300,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kamiq 1.5 TSI DSG Style 110 kW,Kamiq,637990,Francie,6694,2021,Automat,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,575990,Španělsko,15603,2020,Automat,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 1.6 TDI Green Tec 85 kW,Octavia,485990,Francie,64929,2020,Manuál,85,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Superb Combi 2.0 TDI Green Tec Business Edition 110 kW,Superb,787490,Francie,33020,2020,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1164990,Německo,15206,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Enyaq iV 60 132 kW,Enyaq iV,992990,Francie,3006,2021,Automat,132,Elektřina,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Yeti 1.2 TSI Easy 77 kW,Yeti,213490,Německo,121500,2013,Manuál,77,Benzín,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI 4x4 DSG Style 140 kW,Kodiaq,1076990,Německo,22000,2020,Automat,140,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Citigo 61 kW,Citigo,477490,Německo,11650,2020,Automat,61,Elektřina,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Skoda Superb 110 kW,Superb,688990,Francie,2424,2020,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,467990,Švédsko,55720,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Yeti 1.2 TSI Active 77 kW,Yeti,262990,Německo,88455,2014,Manuál,77,Benzín,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI 44 kW,Citigo,189990,Francie,47500,2017,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,520990,Německo,25800,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Fabia 1.0 TSI 70 kW,Fabia,409990,Francie,9370,2021,Automat,70,Benzín,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI 44 kW,Citigo,209490,Německo,61526,2017,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,673490,Německo,6338,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG Soleil 140 kW,Kodiaq,984990,Německo,21155,2020,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 4x4 DSG Style 110 kW,Karoq,674490,Německo,47745,2018,Automat,110,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,533990,Německo,10000,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 1.5 TSI ACT DSG 110 kW,Kodiaq,982490,Německo,487,2021,Automat,110,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 1.6 TDI Green Tec 85 kW,Octavia,485990,Francie,60291,2020,Manuál,85,Diesel,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Superb 2.0 TDI 4x4 Green Tec Style 140 kW,Superb,635490,Francie,63000,2018,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Scala Style 110 kW,Scala,675490,Německo,7980,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TSI 4x4 DSG L&K 200 kW,Superb,963990,Německo,2482,2020,Automat,200,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,984490,Německo,13600,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI Ambition 70 kW,Scala,463490,Španělsko,11396,2021,Manuál,70,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI DSG Sportline 140 kW,Superb,954990,Slovensko,15220,2020,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 TDI DSG Style 110 kW,Kodiaq,914490,Francie,14832,2021,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 2.0 TDI SCR 110 kW,Karoq,739990,Německo,38266,2021,Manuál,110,Diesel,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI 81 kW,Scala,463490,Německo,4999,2021,Manuál,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI DSG Ambition 81 kW,Scala,509490,Španělsko,16370,2021,Automat,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT Style 110 kW,Karoq,852490,Německo,522,2022,Manuál,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 206 kW,Superb,745990,Belgie,44200,2018,Automat,206,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Rapid 1.2 TSI 77 kW,Rapid,214490,Německo,77000,2013,Manuál,77,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,996490,Německo,46400,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 2.0 TSI 4x4 DSG L&K 200 kW,Superb,1060990,Německo,21108,2021,Automat,200,Benzín,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,463490,Švédsko,39840,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 147 kW,Superb,1030490,Německo,27586,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI DSG Ambition 85 kW,Scala,481490,Francie,5094,2020,Automat,85,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 2.0 TSI DSG Style 140 kW,Octavia,574990,Německo,81150,2019,Automat,140,Benzín,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI Ambition 85 kW,Scala,446490,Itálie,10500,2021,Manuál,85,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Fabia 81 kW,Fabia,407990,Francie,4936,2021,Manuál,81,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Style 110 kW,Karoq,801990,Německo,11359,2021,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI Green Tec Style 110 kW,Octavia,550490,Švédsko,53000,2018,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1057990,Německo,21651,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Scala 110 kW,Scala,674490,Německo,21460,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,663490,Německo,15300,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI Tec Ambition 110 kW,Superb,894490,Německo,27269,2021,Automat,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1074990,Německo,21723,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0l TDI DSG 4x4 147 kW,Octavia,1036490,Německo,13441,2021,Automat,147,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Rapid 1.6 TDI 85 kW,Rapid,370490,Německo,107216,2018,Manuál,85,Diesel,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Kodiaq 1.5 TSI ACT DSG 110 kW,Kodiaq,956490,Německo,6000,2021,Automat,110,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,713990,Německo,19563,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI DSG Clever 110 kW,Octavia,518490,Německo,72540,2018,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,467990,Švédsko,59310,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0 TSI 4x4 DSG Style 140 kW,Octavia,787990,Německo,9331,2020,Automat,140,Benzín,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,675490,Německo,13200,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 1.5 TSI ACT DSG Style 110 kW,Octavia,518990,Švédsko,48570,2019,Automat,110,Benzín,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1033490,Německo,28065,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1327990,Belgie,29142,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 180 kW,Kodiaq,1396490,Německo,2000,2021,Automat,180,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1144990,Německo,4500,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI 81 kW,Scala,533490,Německo,20715,2021,Manuál,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,613990,Německo,18192,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 2.0 TDI DSG L&K 140 kW,Superb,642990,Německo,91955,2018,Automat,140,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Superb 2.0 TDI Active 110 kW,Superb,407990,Španělsko,126900,2018,Manuál,110,Diesel,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Skoda Superb 147 kW,Superb,1051990,Německo,28990,2021,Automat,147,Diesel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Skoda Karoq 1.0 TSI Ambition 85 kW,Karoq,453490,Švédsko,43350,2018,Manuál,85,Benzín,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,520990,Německo,15890,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,609990,Německo,6000,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Rapid 1.2 TSI Green Tec Style 82 kW,Rapid,252490,Švédsko,83670,2016,Manuál,82,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 1.6 TDI DSG 85 kW,Scala,621490,Francie,5000,2021,Automat,85,Diesel,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Skoda Rapid 85 kW,Rapid,258490,Polsko,113345,2017,Manuál,85,Diesel,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Skoda Rapid 1.2 TSI Tec Joy 81 kW,Rapid,293490,Německo,134021,2016,Manuál,81,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Superb 1.4 TSI IV 160 kW,Superb,853490,Francie,12922,2021,Automat,160,Hybrid,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Skoda Kamiq 1.5 TSI DSG Style 110 kW,Kamiq,700490,Lucembursko,5000,2021,Automat,110,Benzín,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,513490,Německo,24800,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kamiq 1.0 TSI Ambition 81 kW,Kamiq,605490,Německo,200,2021,Manuál,81,Benzín,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Style 110 kW,Scala,559990,Německo,23190,2020,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 147 kW,Kodiaq,1074490,Polsko,2953,2021,Automat,147,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kodiaq 2.0 4x4 DSG RS 176 kW,Kodiaq,1245990,Německo,31990,2020,Automat,176,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 2.0 TSI DSG RS 180 kW,Octavia,955490,Německo,16990,2020,Automat,180,Benzín,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Fabia 1.2 TSI Green Tec Joy 81 kW,Fabia,328990,Německo,76500,2017,Manuál,81,Benzín,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Karoq 1.5 TSI ACT DSG Ambition 110 kW,Karoq,673990,Německo,25600,2020,Automat,110,Benzín,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Karoq 2.0 TDI SCR 4x4 DSG Scout 140 kW,Karoq,857490,Německo,24900,2019,Automat,140,Diesel,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Scala 1.0 TSI DSG 85 kW,Scala,546490,Německo,2500,2020,Automat,85,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Scala 110 kW,Scala,572490,Německo,9999,2021,Manuál,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TSI ACT 4x4 DSG 140 kW,Kodiaq,1022990,Německo,26800,2021,Automat,140,Benzín,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Skoda Rapid 63 kW,Rapid,211990,Německo,85000,2015,Manuál,63,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala Ambition 110 kW,Scala,537990,Španělsko,26714,2020,Automat,110,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Octavia 2.0l TDI DSG 4x4 147 kW,Octavia,1036490,Německo,15693,2021,Automat,147,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Rapid 1.2 TSI Tec 77 kW,Rapid,236490,Belgie,95000,2016,Manuál,77,Benzín,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Octavia 2.0 TDI DSG Style 110 kW,Octavia,686490,Francie,22007,2020,Automat,110,Diesel,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Kamiq 1.0 TSI Active 70 kW,Kamiq,409990,Francie,10000,2021,Manuál,70,Benzín,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Kodiaq 2.0 TDI 4x4 DSG Ambition 110 kW,Kodiaq,625990,Itálie,76000,2019,Automat,110,Diesel,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Skoda Octavia 1.5 TSI ACT Ambition 110 kW,Octavia,612490,Německo,9400,2021,Manuál,110,Benzín,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Skoda Scala 1.0 TSI DSG 81 kW,Scala,648990,Německo,4500,2021,Automat,81,Benzín,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Skoda Citigo 1.0 MPI Tec 44 kW,Citigo,250490,Francie,15347,2019,Manuál,44,Benzín,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
